signal_date,stock_code,stock_name,policy_key,policy_label_ko,relationship_group,dashboard_rank,dashboard_score_v2,entry_1500,fill_pass,color_path,color_path_emoji,color_path_label_ko,pattern_short_label,d1_color,d1_color_emoji,d1_color_name_ko,d1_color_hex,d2_color,d2_color_emoji,d2_color_name_ko,d2_color_hex,d3_color,d3_color_emoji,d3_color_name_ko,d3_color_hex,d4_color,d4_color_emoji,d4_color_name_ko,d4_color_hex,d5_color,d5_color_emoji,d5_color_name_ko,d5_color_hex,d5_first_touch_result,outcome_ko,first_touch_result,first_touch_ko,mfe_d5_pct,mae_d5_pct,green_count,yellow_count,orange_count,red_count,gray_count,chart_path,chart_path_exists
2026-04-28,90710,휴림로봇,V2_FINAL_TOP3,최종 운영형 V2 Top3,V2_ONLY,3,77.7591,12890.0,Y,Y-O-O-O-O,🟡-🟠-🟠-🟠-🟠,회복-실패-실패-실패-실패,실패 반복,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,7.9907,-6.9046,0,1,4,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\V2_FINAL_TOP3\20260428_r3_090710.png,True
2026-04-29,1440,대한전선,V2_FINAL_TOP3,최종 운영형 V2 Top3,COMMON_V2_P0,1,86.6896,52100.0,Y,Y-G-Y-O-Y,🟡-🟢-🟡-🟠-🟡,회복-완전강세-회복-실패-회복,회복→강세,Y,🟡,회복,#FFF5C2,G,🟢,완전강세,#D1F5DD,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,loss_first,손실 먼저,loss_first,손실 먼저,43.5701,-4.7985,1,3,1,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\V2_FINAL_TOP3\20260429_r1_001440.png,True
2026-04-29,417200,LS머트리얼즈,V2_FINAL_TOP3,최종 운영형 V2 Top3,V2_ONLY,2,81.1058,31100.0,Y,O-Y-O-R-O,🟠-🟡-🟠-🔴-🟠,실패-회복-실패-약세-실패,실패→약세,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,3.8585,-15.5949,0,1,3,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\V2_FINAL_TOP3\20260429_r2_417200.png,True
2026-04-29,10170,대한광통신,V2_FINAL_TOP3,최종 운영형 V2 Top3,COMMON_V2_P0,3,78.9037,15100.0,Y,Y-G-G-G-Y,🟡-🟢-🟢-🟢-🟡,회복-완전강세-완전강세-완전강세-회복,강세 지속,Y,🟡,회복,#FFF5C2,G,🟢,완전강세,#D1F5DD,G,🟢,완전강세,#D1F5DD,G,🟢,완전강세,#D1F5DD,Y,🟡,회복,#FFF5C2,profit_first,익절 먼저,profit_first,익절 먼저,61.9205,-1.3907,3,2,0,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\V2_FINAL_TOP3\20260429_r3_010170.png,True
2026-04-30,1440,대한전선,V2_FINAL_TOP3,최종 운영형 V2 Top3,COMMON_V2_P0,1,86.6896,57100.0,Y,G-Y-O-Y-O,🟢-🟡-🟠-🟡-🟠,완전강세-회복-실패-회복-실패,혼합 흐름,G,🟢,완전강세,#D1F5DD,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,32.9247,1.9264,1,2,2,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\V2_FINAL_TOP3\20260430_r1_001440.png,True
2026-04-30,417200,LS머트리얼즈,V2_FINAL_TOP3,최종 운영형 V2 Top3,V2_ONLY,2,81.1058,30250.0,Y,Y-O-R-O-O,🟡-🟠-🔴-🟠-🟠,회복-실패-약세-실패-실패,실패→약세,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,6.7769,-15.2066,0,1,3,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\V2_FINAL_TOP3\20260430_r2_417200.png,True
2026-04-30,6340,대원전선,V2_FINAL_TOP3,최종 운영형 V2 Top3,COMMON_V2_P0,3,75.8175,15430.0,Y,G-Y-O-Y-O,🟢-🟡-🟠-🟡-🟠,완전강세-회복-실패-회복-실패,혼합 흐름,G,🟢,완전강세,#D1F5DD,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,31.5619,1.0369,1,2,2,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\V2_FINAL_TOP3\20260430_r3_006340.png,True
2026-05-04,425040,티이엠씨,V2_FINAL_TOP3,최종 운영형 V2 Top3,V2_ONLY,1,88.0814,19890.0,Y,G-Y-O-G-O,🟢-🟡-🟠-🟢-🟠,완전강세-회복-실패-완전강세-실패,회복→강세,G,🟢,완전강세,#D1F5DD,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,29.462,8.0945,2,1,2,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\V2_FINAL_TOP3\20260504_r1_425040.png,True
2026-05-04,1440,대한전선,V2_FINAL_TOP3,최종 운영형 V2 Top3,COMMON_V2_P0,2,86.6896,60700.0,Y,Y-O-Y-O-O,🟡-🟠-🟡-🟠-🟠,회복-실패-회복-실패-실패,실패 반복,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,25.0412,-1.1532,0,2,3,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\V2_FINAL_TOP3\20260504_r2_001440.png,True
2026-05-04,10170,대한광통신,V2_FINAL_TOP3,최종 운영형 V2 Top3,COMMON_V2_P0,3,83.8035,17890.0,Y,G-G-Y-G-Y,🟢-🟢-🟡-🟢-🟡,완전강세-완전강세-회복-완전강세-회복,강세 지속,G,🟢,완전강세,#D1F5DD,G,🟢,완전강세,#D1F5DD,Y,🟡,회복,#FFF5C2,G,🟢,완전강세,#D1F5DD,Y,🟡,회복,#FFF5C2,profit_first,익절 먼저,profit_first,익절 먼저,59.8658,-1.062,3,2,0,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\V2_FINAL_TOP3\20260504_r3_010170.png,True
2026-05-06,18880,한온시스템,V2_FINAL_TOP3,최종 운영형 V2 Top3,V2_ONLY,1,90.8864,5420.0,Y,O-O-G-O-O,🟠-🟠-🟢-🟠-🟠,실패-실패-완전강세-실패-실패,실패 반복,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,8.1181,-13.2841,1,0,4,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\V2_FINAL_TOP3\20260506_r1_018880.png,True
2026-05-06,425040,티이엠씨,V2_FINAL_TOP3,최종 운영형 V2 Top3,V2_ONLY,2,88.0814,21900.0,Y,Y-O-G-O-Y,🟡-🟠-🟢-🟠-🟡,회복-실패-완전강세-실패-회복,회복→강세,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,profit_first,익절 먼저,profit_first,익절 먼저,17.5799,-1.8265,1,2,2,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\V2_FINAL_TOP3\20260506_r2_425040.png,True
2026-05-06,6910,보성파워텍,V2_FINAL_TOP3,최종 운영형 V2 Top3,V2_ONLY,3,86.5309,15900.0,Y,O-R-O-O-R,🟠-🔴-🟠-🟠-🔴,실패-약세-실패-실패-약세,실패→약세,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,profit_first,익절 먼저,profit_first,익절 먼저,14.4654,-14.7799,0,0,3,2,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\V2_FINAL_TOP3\20260506_r3_006910.png,True
2026-05-07,18880,한온시스템,V2_FINAL_TOP3,최종 운영형 V2 Top3,V2_ONLY,1,90.8864,4925.0,Y,O-G-O-O-O,🟠-🟢-🟠-🟠-🟠,실패-완전강세-실패-실패-실패,실패 반복,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,18.9848,-4.5685,1,0,4,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\V2_FINAL_TOP3\20260507_r1_018880.png,True
2026-05-07,425040,티이엠씨,V2_FINAL_TOP3,최종 운영형 V2 Top3,V2_ONLY,2,88.0814,22350.0,Y,O-G-O-Y-Y,🟠-🟢-🟠-🟡-🟡,실패-완전강세-실패-회복-회복,혼합 흐름,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,profit_first,익절 먼저,profit_first,익절 먼저,15.2125,-3.132,1,2,2,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\V2_FINAL_TOP3\20260507_r2_425040.png,True
2026-05-07,6910,보성파워텍,V2_FINAL_TOP3,최종 운영형 V2 Top3,V2_ONLY,3,86.5309,15700.0,Y,R-O-O-R-O,🔴-🟠-🟠-🔴-🟠,약세-실패-실패-약세-실패,실패→약세,R,🔴,약세,#FFD1D1,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,-2.9299,-24.1401,0,0,3,2,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\V2_FINAL_TOP3\20260507_r3_006910.png,True
2026-05-08,18880,한온시스템,V2_FINAL_TOP3,최종 운영형 V2 Top3,V2_ONLY,1,90.8864,4765.0,Y,G-O-O-O-Y,🟢-🟠-🟠-🟠-🟡,완전강세-실패-실패-실패-회복,실패 반복,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,profit_first,익절 먼저,profit_first,익절 먼저,22.9801,1.7838,1,1,3,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\V2_FINAL_TOP3\20260508_r1_018880.png,True
2026-05-08,6910,보성파워텍,V2_FINAL_TOP3,최종 운영형 V2 Top3,V2_ONLY,2,86.5309,14270.0,Y,O-O-R-O-O,🟠-🟠-🔴-🟠-🟠,실패-실패-약세-실패-실패,실패→약세,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,0.3504,-21.8641,0,0,4,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\V2_FINAL_TOP3\20260508_r2_006910.png,True
2026-05-08,6800,미래에셋증권,V2_FINAL_TOP3,최종 운영형 V2 Top3,V2_ONLY,3,80.8313,79700.0,Y,O-O-O-O-O,🟠-🟠-🟠-🟠-🟠,실패-실패-실패-실패-실패,실패 반복,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,7.2773,-15.1819,0,0,5,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\V2_FINAL_TOP3\20260508_r3_006800.png,True
2026-05-11,18880,한온시스템,V2_FINAL_TOP3,최종 운영형 V2 Top3,COMMON_V2_P0,1,90.2988,5760.0,Y,O-O-O-Y-X,🟠-🟠-🟠-🟡-⚪,실패-실패-실패-회복-보합/부족,실패 반복,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,X,⚪,보합/부족,#E8ECF0,loss_first,손실 먼저,loss_first,손실 먼저,-2.9514,-15.7986,0,1,3,0,1,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\V2_FINAL_TOP3\20260511_r1_018880.png,True
2026-05-11,319400,현대무벡스,V2_FINAL_TOP3,최종 운영형 V2 Top3,V2_ONLY,2,80.3715,38150.0,Y,Y-Y-Y-O-X,🟡-🟡-🟡-🟠-⚪,회복-회복-회복-실패-보합/부족,혼합 흐름,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,X,⚪,보합/부족,#E8ECF0,profit_first,익절 먼저,profit_first,익절 먼저,23.9843,3.9318,0,3,1,0,1,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\V2_FINAL_TOP3\20260511_r2_319400.png,True
2026-05-11,28050,삼성E&A,V2_FINAL_TOP3,최종 운영형 V2 Top3,V2_ONLY,3,80.1729,58500.0,Y,O-R-G-O-X,🟠-🔴-🟢-🟠-⚪,실패-약세-완전강세-실패-보합/부족,실패→약세,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,X,⚪,보합/부족,#E8ECF0,loss_first,손실 먼저,loss_first,손실 먼저,-4.9573,-15.3846,1,0,2,1,1,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\V2_FINAL_TOP3\20260511_r3_028050.png,True
2026-05-13,18880,한온시스템,V2_FINAL_TOP3,최종 운영형 V2 Top3,V2_ONLY,1,90.2988,5010.0,Y,O-Y-X-X-X,🟠-🟡-⚪-⚪-⚪,실패-회복-보합/부족-보합/부족-보합/부족,데이터 대기,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,X,⚪,보합/부족,#E8ECF0,X,⚪,보합/부족,#E8ECF0,X,⚪,보합/부족,#E8ECF0,profit_first,익절 먼저,profit_first,익절 먼저,11.5768,-3.1936,0,1,1,0,3,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\V2_FINAL_TOP3\20260513_r1_018880.png,True
2026-05-13,65440,이루온,V2_FINAL_TOP3,최종 운영형 V2 Top3,V2_ONLY,2,85.3849,4510.0,Y,O-R-X-X-X,🟠-🔴-⚪-⚪-⚪,실패-약세-보합/부족-보합/부족-보합/부족,실패→약세,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,X,⚪,보합/부족,#E8ECF0,X,⚪,보합/부족,#E8ECF0,X,⚪,보합/부족,#E8ECF0,profit_first,익절 먼저,profit_first,익절 먼저,4.7672,-22.3947,0,0,1,1,3,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\V2_FINAL_TOP3\20260513_r2_065440.png,True
2026-05-13,34220,LG디스플레이,V2_FINAL_TOP3,최종 운영형 V2 Top3,COMMON_V2_P0,3,77.4077,14120.0,Y,Y-O-X-X-X,🟡-🟠-⚪-⚪-⚪,회복-실패-보합/부족-보합/부족-보합/부족,데이터 대기,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,X,⚪,보합/부족,#E8ECF0,X,⚪,보합/부족,#E8ECF0,X,⚪,보합/부족,#E8ECF0,profit_first,익절 먼저,profit_first,익절 먼저,18.9802,-2.5496,0,1,1,0,3,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\V2_FINAL_TOP3\20260513_r3_034220.png,True
2026-04-09,47040,대우건설,P0_TRADING_VALUE_TOP3,거래대금 순수 Top3,TRADING_VALUE_ONLY,1,61.2757,23400.0,Y,G-O-O-G-Y,🟢-🟠-🟠-🟢-🟡,완전강세-실패-실패-완전강세-회복,혼합 흐름,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,Y,🟡,회복,#FFF5C2,profit_first,익절 먼저,profit_first,익절 먼저,25.8547,-2.7778,2,1,2,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\P0_TRADING_VALUE_TOP3\20260409_r1_047040.png,True
2026-04-09,10170,대한광통신,P0_TRADING_VALUE_TOP3,거래대금 순수 Top3,COMMON_V2_TRADING_VALUE,2,81.0573,14190.0,Y,G-G-Y-O-R,🟢-🟢-🟡-🟠-🔴,완전강세-완전강세-회복-실패-약세,초강세 유지,G,🟢,완전강세,#D1F5DD,G,🟢,완전강세,#D1F5DD,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,profit_first,익절 먼저,profit_first,익절 먼저,55.0388,2.1142,2,1,1,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\P0_TRADING_VALUE_TOP3\20260409_r2_010170.png,True
2026-04-09,32820,우리기술,P0_TRADING_VALUE_TOP3,거래대금 순수 Top3,TRADING_VALUE_ONLY,3,73.3417,21900.0,Y,O-Y-O-G-G,🟠-🟡-🟠-🟢-🟢,실패-회복-실패-완전강세-완전강세,회복→강세,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,G,🟢,완전강세,#D1F5DD,profit_first,익절 먼저,profit_first,익절 먼저,15.5251,-8.2192,2,1,2,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\P0_TRADING_VALUE_TOP3\20260409_r3_032820.png,True
2026-04-10,47040,대우건설,P0_TRADING_VALUE_TOP3,거래대금 순수 Top3,TRADING_VALUE_ONLY,1,61.2757,24550.0,Y,O-O-G-Y-Y,🟠-🟠-🟢-🟡-🟡,실패-실패-완전강세-회복-회복,혼합 흐름,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,loss_first,손실 먼저,loss_first,손실 먼저,19.9593,-7.332,1,2,2,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\P0_TRADING_VALUE_TOP3\20260410_r1_047040.png,True
2026-04-10,10170,대한광통신,P0_TRADING_VALUE_TOP3,거래대금 순수 Top3,COMMON_V2_TRADING_VALUE,2,79.7304,18080.0,Y,G-Y-O-R-G,🟢-🟡-🟠-🔴-🟢,완전강세-회복-실패-약세-완전강세,회복→강세,G,🟢,완전강세,#D1F5DD,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,G,🟢,완전강세,#D1F5DD,profit_first,익절 먼저,profit_first,익절 먼저,21.6814,-18.9712,2,1,1,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\P0_TRADING_VALUE_TOP3\20260410_r2_010170.png,True
2026-04-10,32820,우리기술,P0_TRADING_VALUE_TOP3,거래대금 순수 Top3,TRADING_VALUE_ONLY,3,73.3417,21200.0,Y,Y-O-G-G-O,🟡-🟠-🟢-🟢-🟠,회복-실패-완전강세-완전강세-실패,회복→강세,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,19.3396,-5.1887,2,1,2,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\P0_TRADING_VALUE_TOP3\20260410_r3_032820.png,True
2026-04-13,47040,대우건설,P0_TRADING_VALUE_TOP3,거래대금 순수 Top3,TRADING_VALUE_ONLY,1,61.2757,23650.0,Y,O-G-Y-Y-O,🟠-🟢-🟡-🟡-🟠,실패-완전강세-회복-회복-실패,혼합 흐름,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,24.5243,-3.8055,1,2,2,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\P0_TRADING_VALUE_TOP3\20260413_r1_047040.png,True
2026-04-13,10170,대한광통신,P0_TRADING_VALUE_TOP3,거래대금 순수 Top3,TRADING_VALUE_ONLY,2,79.7304,19750.0,Y,Y-O-R-G-O,🟡-🟠-🔴-🟢-🟠,회복-실패-약세-완전강세-실패,회복→강세,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,11.3924,-26.3797,1,1,2,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\P0_TRADING_VALUE_TOP3\20260413_r2_010170.png,True
2026-04-13,50890,쏠리드,P0_TRADING_VALUE_TOP3,거래대금 순수 Top3,TRADING_VALUE_ONLY,3,75.8906,17330.0,Y,O-G-O-G-Y,🟠-🟢-🟠-🟢-🟡,실패-완전강세-실패-완전강세-회복,혼합 흐름,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,Y,🟡,회복,#FFF5C2,profit_first,익절 먼저,profit_first,익절 먼저,15.4068,-6.3474,2,1,2,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\P0_TRADING_VALUE_TOP3\20260413_r3_050890.png,True
2026-04-14,10170,대한광통신,P0_TRADING_VALUE_TOP3,거래대금 순수 Top3,TRADING_VALUE_ONLY,1,79.7304,20000.0,Y,O-R-G-O-Y,🟠-🔴-🟢-🟠-🟡,실패-약세-완전강세-실패-회복,실패→약세,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,profit_first,익절 먼저,profit_first,익절 먼저,5.25,-29.9,1,1,2,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\P0_TRADING_VALUE_TOP3\20260414_r1_010170.png,True
2026-04-14,47040,대우건설,P0_TRADING_VALUE_TOP3,거래대금 순수 Top3,TRADING_VALUE_ONLY,2,43.7228,23550.0,Y,G-Y-Y-O-G,🟢-🟡-🟡-🟠-🟢,완전강세-회복-회복-실패-완전강세,회복→강세,G,🟢,완전강세,#D1F5DD,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,profit_first,익절 먼저,profit_first,익절 먼저,47.1338,1.9108,2,2,1,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\P0_TRADING_VALUE_TOP3\20260414_r2_047040.png,True
2026-04-14,50890,쏠리드,P0_TRADING_VALUE_TOP3,거래대금 순수 Top3,TRADING_VALUE_ONLY,3,75.8906,16750.0,Y,G-O-G-Y-O,🟢-🟠-🟢-🟡-🟠,완전강세-실패-완전강세-회복-실패,혼합 흐름,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,19.403,-3.1045,2,1,2,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\P0_TRADING_VALUE_TOP3\20260414_r3_050890.png,True
2026-04-15,47040,대우건설,P0_TRADING_VALUE_TOP3,거래대금 순수 Top3,COMMON_V2_TRADING_VALUE,1,82.493,28550.0,Y,Y-Y-O-G-R,🟡-🟡-🟠-🟢-🔴,회복-회복-실패-완전강세-약세,회복→강세,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,R,🔴,약세,#FFD1D1,loss_first,손실 먼저,loss_first,손실 먼저,21.366,-6.655,1,2,1,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\P0_TRADING_VALUE_TOP3\20260415_r1_047040.png,True
2026-04-15,1440,대한전선,P0_TRADING_VALUE_TOP3,거래대금 순수 Top3,TRADING_VALUE_ONLY,2,76.8583,40950.0,Y,Y-R-Y-G-O,🟡-🔴-🟡-🟢-🟠,회복-약세-회복-완전강세-실패,약세→회복→강세,Y,🟡,회복,#FFF5C2,R,🔴,약세,#FFD1D1,Y,🟡,회복,#FFF5C2,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,4.6398,-5.9829,1,2,1,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\P0_TRADING_VALUE_TOP3\20260415_r2_001440.png,True
2026-04-15,10170,대한광통신,P0_TRADING_VALUE_TOP3,거래대금 순수 Top3,TRADING_VALUE_ONLY,3,53.5594,19700.0,Y,R-G-O-Y-O,🔴-🟢-🟠-🟡-🟠,약세-완전강세-실패-회복-실패,혼합 흐름,R,🔴,약세,#FFD1D1,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,0.4061,-28.8325,1,1,2,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\P0_TRADING_VALUE_TOP3\20260415_r3_010170.png,True
2026-04-16,47040,대우건설,P0_TRADING_VALUE_TOP3,거래대금 순수 Top3,COMMON_V2_TRADING_VALUE,1,82.493,28750.0,Y,Y-O-G-R-Y,🟡-🟠-🟢-🔴-🟡,회복-실패-완전강세-약세-회복,회복→강세,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,R,🔴,약세,#FFD1D1,Y,🟡,회복,#FFF5C2,loss_first,손실 먼저,loss_first,손실 먼저,25.913,-5.7391,1,2,1,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\P0_TRADING_VALUE_TOP3\20260416_r1_047040.png,True
